,Year,CountryCode,CountryName,TotalRainfall,StationCount,AverageRainfall
631,2001,UZ,Uzbekistan,7165.6,39,183.73333333333335
632,2001,CY,Cyprus,1926.1999999999998,8,240.77499999999998
633,2001,MJ,Montenegro,1689.8000000000002,4,422.45000000000005
634,2018,CH,China,197077.4999999999,210,938.4642857142853
635,2018,UK,United Kingdom,81899.40000000002,100,818.9940000000003
636,2018,UP,Ukraine,12870.600000000006,32,402.2062500000002
637,1993,TH,Thailand,61942.5,44,1407.784090909091
638,2015,RQ,Puerto Rico [United States],78037.99999999993,81,963.4320987654312
639,2015,TH,Thailand,67138.69999999998,45,1491.9711111111108
640,1995,VE,Venezuela,91341.49999999997,89,1026.3089887640447
641,1995,IR,Iran,2658.9,30,88.63000000000001
642,1984,VE,Venezuela,115030.5,99,1161.9242424242425
643,1980,UZ,Uzbekistan,5221.8,37,141.12972972972975
644,1979,PK,Pakistan,3208.4000000000005,26,123.40000000000002
645,1971,FM,Federated States of Micronesia,31632.800000000014,10,3163.2800000000016
646,1962,CA,Canada,1416736.8999999994,2096,675.9240935114501
647,1962,GL,Greenland [Denmark],17777.3,32,555.540625
648,1962,GM,Germany,426982.20000000007,599,712.8250417362271
649,1960,EI,Ireland,7345.600000000001,6,1224.2666666666669
650,1960,FI,Finland,66933.50000000003,121,553.1694214876036
651,1960,GG,Georgia,67859.8,69,983.4753623188407
652,1960,SP,Spain,56513.6,71,795.9661971830985
653,1916,IN,India,2830731.2999999993,2065,1370.8141888619853
654,1921,GL,Greenland [Denmark],946.7000000000003,2,473.35000000000014
655,1991,GM,Germany,430162.0000000001,699,615.3962804005724
656,1915,GM,Germany,70452.20000000001,93,757.5505376344088
657,1915,TX,Turkmenistan,763.3,6,127.21666666666665
658,1914,GM,Germany,72933.50000000001,94,775.8882978723406
659,1914,UK,United Kingdom,11681.4,15,778.76
660,1914,US,United States,3157953.9000000004,4177,756.0339717500599
661,1913,IN,India,2273619.9,1979,1148.8731177362304
662,1951,WZ,Swaziland,3645.499999999999,5,729.0999999999998
663,1945,EC,Ecuador,0.5,1,0.5
664,2000,TH,Thailand,47281.999999999956,44,1074.590909090908
665,2007,PS,Palau,6544.700000000003,2,3272.3500000000013
666,2007,MG,Mongolia,4357.2,40,108.92999999999999
667,1863,US,United States,5389.4,9,598.8222222222222
668,1844,CA,Canada,376.50000000000034,1,376.50000000000034
669,1998,BO,Belarus,38034.7,47,809.2489361702127
670,1998,FR,France,67391.3,91,740.5637362637362
671,1998,SP,Spain,43975.3,97,453.3536082474227
672,1970,TH,Thailand,81765.59999999998,43,1901.5255813953484
673,1970,UZ,Uzbekistan,13053.300000000005,56,233.09464285714293
674,1963,WZ,Swaziland,3927.2,5,785.4399999999999
675,1964,BO,Belarus,25491.800000000003,49,520.2408163265306
676,1964,TU,Turkey,12294.600000000002,29,423.95172413793114
677,1918,SF,South Africa,367658.89999999985,611,601.7330605564646
678,1919,IN,India,2782060.6000000006,2099,1325.4219151977134
679,1949,TX,Turkmenistan,4814.1,28,171.93214285714288
680,1931,AS,Australia,3572181.9000000004,5607,637.0932584269664
681,2024,AM,Armenia,28723.299999999996,12,2393.608333333333
682,1995,CG,Congo (Kinshasa),969.3000000000001,5,193.86
683,1971,TO,Togo,5648.799999999999,5,1129.7599999999998
684,1991,SA,Saudi Arabia,559.5,15,37.3
685,1977,MB,Martinique [France],2613.3,1,2613.3
686,1953,TI,Tajikistan,23748.699999999997,39,608.9410256410256
687,2024,ID,Indonesia,7569.200000000001,82,92.30731707317074
688,2024,KS,"Korea, South",3499.4,7,499.9142857142857
689,2007,MU,Oman,2338.2,26,89.93076923076923
690,2003,SI,Slovenia,19942.100000000006,19,1049.5842105263162
691,2003,TU,Turkey,21103.300000000007,46,458.767391304348
692,2005,IN,India,90529.90000000001,79,1145.948101265823
693,2013,SP,Spain,121766.70000000001,174,699.8086206896552
694,2013,SW,Sweden,401931.4,709,566.8990126939351
695,2013,EN,Estonia,15893.499999999998,33,481.62121212121207
696,2016,CA,Canada,1220929.5999999999,1814,673.0593164277839
697,2014,KN,"Korea, North",2895.1000000000004,7,413.58571428571435
698,2014,IT,Italy,29746.899999999994,40,743.6724999999999
699,2014,KS,"Korea, South",11723.599999999997,11,1065.781818181818
700,1999,RQ,Puerto Rico [United States],112613.79999999996,65,1732.5199999999993
701,1999,AR,Argentina,22986.2,74,310.62432432432433
702,1990,AM,Armenia,18818.799999999996,42,448.06666666666655
703,1990,IN,India,61931.49999999999,72,860.1597222222222
704,1990,VM,Vietnam,1006.5,11,91.5
705,1988,RO,Romania,17062.700000000004,30,568.7566666666668
706,1986,GG,Georgia,100505.00000000001,98,1025.5612244897961
707,1986,IN,India,42227.9,80,527.84875
708,1986,MG,Mongolia,5415.400000000001,40,135.38500000000002
709,1981,NL,Netherlands,262432.2,307,854.828013029316
710,1981,VE,Venezuela,148094.80000000002,94,1575.476595744681
711,1981,GB,Gabon,11548.0,13,888.3076923076923
712,1941,BC,Botswana,5395.500000000001,14,385.3928571428572
713,1941,IT,Italy,5549.4,7,792.7714285714285
714,1961,SW,Sweden,572624.5,878,652.1919134396355
715,1972,MI,Malawi,18102.69999999999,18,1005.705555555555
716,1972,NO,Norway,341715.70000000007,329,1038.6495440729486
717,1969,MX,Mexico,2505552.0999999996,2690,931.4320074349441
718,1965,RQ,Puerto Rico [United States],149899.69999999992,99,1514.138383838383
719,1965,SP,Spain,46401.600000000006,73,635.6383561643836
720,1959,AU,Austria,7119.6,8,889.95
721,1957,IC,Iceland,5585.400000000001,6,930.9000000000001
722,1957,ZA,Zambia,13430.299999999996,13,1033.0999999999997
723,1957,GL,Greenland [Denmark],3638.9,10,363.89
724,1957,AO,Angola,505.4,3,168.46666666666667
725,1938,RS,Russia,249634.40000000008,610,409.23672131147555
726,1906,SW,Sweden,29089.59999999999,59,493.04406779661
727,1935,NL,Netherlands,28866.90000000001,35,824.7685714285717
728,1908,UP,Ukraine,5023.400000000002,12,418.61666666666684
729,1930,BO,Belarus,2665.2000000000007,4,666.3000000000002
730,1929,HR,Croatia,3339.3,4,834.825
731,1926,UP,Ukraine,5005.000000000002,13,385.0000000000001
732,1926,AG,Algeria,4339.0,16,271.1875
733,1947,TX,Turkmenistan,2977.8999999999996,27,110.29259259259258
734,2009,FJ,Fiji,67084.8,25,2683.3920000000003
735,2009,CE,Sri Lanka,5815.799999999998,6,969.2999999999997
736,2020,ML,Mali,9776.399999999998,13,752.030769230769
737,1997,LE,Lebanon,1553.8,3,517.9333333333333
738,1994,TX,Turkmenistan,4014.100000000001,28,143.36071428571432
739,1985,NN,Sint Maarten,951.1999999999995,1,951.1999999999995
740,1975,WQ,Wake Island [United States],889.8999999999992,1,889.8999999999992
741,1974,MI,Malawi,24967.599999999984,18,1387.088888888888
742,1917,RQ,Puerto Rico [United States],18143.79999999999,12,1511.9833333333324
743,1952,KG,Kyrgyzstan,13395.9,33,405.93636363636364
744,1952,KN,"Korea, North",1054.8999999999996,3,351.6333333333332
745,1950,LA,Laos,96.6,3,32.199999999999996
746,1944,UZ,Uzbekistan,4160.2,27,154.08148148148146
747,1882,EN,Estonia,946.0,3,315.3333333333333
748,1868,CA,Canada,8893.3,11,808.4818181818181
749,1887,RO,Romania,717.9999999999998,1,717.9999999999998
750,2010,EZ,Czech Republic,11385.59999999999,11,1035.0545454545445
751,2010,AY,Antarctica,6786.999999999999,18,377.0555555555555
752,2023,PA,Paraguay,22985.199999999997,19,1209.7473684210524
753,1993,ES,El Salvador,3597.7999999999993,3,1199.2666666666664
754,1993,KE,Kenya,5727.300000000001,10,572.7300000000001
755,1995,UZ,Uzbekistan,6222.9,47,132.40212765957446
756,2016,PO,Portugal,11158.199999999997,15,743.8799999999998
757,1980,TZ,Tanzania,8822.8,14,630.1999999999999
758,1968,GL,Greenland [Denmark],21173.800000000003,32,661.6812500000001
759,1956,HU,Hungary,3324.2999999999997,8,415.53749999999997
760,1951,KG,Kyrgyzstan,14479.000000000004,33,438.75757575757586
761,1946,CQ,Northern Mariana Islands [United States],448.20000000000044,3,149.40000000000015
762,1988,GH,Ghana,526.8,6,87.8
763,1981,LG,Latvia,25058.4,31,808.3354838709678
764,2018,LO,Slovakia,3767.5,6,627.9166666666666
765,1984,IS,Israel,1928.0999999999997,7,275.4428571428571
766,1979,TH,Thailand,59370.69999999999,46,1290.6673913043476
767,1988,CU,Cuba,3898.899999999998,4,974.7249999999995
768,1986,CF,Congo (Brazzaville),9458.7,12,788.225
769,1941,AJ,Azerbaijan,11960.800000000001,30,398.6933333333334
770,1969,CD,Chad,7179.799999999999,10,717.9799999999999
771,1991,AL,Albania,1344.6,2,672.3
772,1991,EI,Ireland,10326.500000000002,11,938.7727272727275
773,1991,TU,Turkey,19776.7,29,681.9551724137931
774,2000,CI,Chile,13415.799999999996,18,745.322222222222
775,1987,SG,Senegal,5803.700000000002,12,483.6416666666668
776,1938,RQ,Puerto Rico [United States],38512.499999999985,20,1925.6249999999993
777,1954,GB,Gabon,25334.59999999999,11,2303.145454545454
778,1903,HU,Hungary,3232.9999999999995,5,646.5999999999999
779,1978,BC,Botswana,8908.300000000001,17,524.0176470588236
780,1978,IT,Italy,29576.600000000002,46,642.9695652173914
781,1977,EN,Estonia,30110.500000000007,44,684.3295454545456
782,1977,GB,Gabon,32375.799999999996,18,1798.6555555555553
783,1929,TX,Turkmenistan,1152.3000000000002,9,128.03333333333336
784,1927,SP,Spain,7187.7,15,479.18
785,1927,SW,Sweden,44066.5,65,677.9461538461538
786,1918,RQ,Puerto Rico [United States],16813.499999999993,12,1401.1249999999993
787,1953,BK,Bosnia and Herzegovina,1294.1,2,647.05
788,1949,ST,Saint Lucia,172.90000000000006,1,172.90000000000006
789,1931,SZ,Switzerland,7722.5999999999985,6,1287.0999999999997
790,2009,VM,Vietnam,22325.399999999994,15,1488.3599999999997
791,2006,VM,Vietnam,23641.0,15,1576.0666666666666
792,2006,GB,Gabon,5908.799999999999,9,656.5333333333333
793,2022,KE,Kenya,2103.0,6,350.5
